Year,State,CPI,Minimum_Wage_State,Minimum_Wage_Federal,Unemployment%_state,GDP_perCap,Inflation_rate,Federal_Interest_Rate,Unemployment_Rate_Federal,Real_GDP_%Change,LFPR,Poverty_Rate
1995,Kansas,152.4,4.25,4.25,4.6,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Kentucky,152.4,4.25,4.25,5.1,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Louisiana,152.4,4.25,4.25,7.1,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Maine,152.4,4.25,4.25,6.0,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Maryland,152.4,4.25,4.25,4.8,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Massachusetts,152.4,4.25,4.25,5.7,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Michigan,152.4,4.25,4.25,5.2,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Minnesota,152.4,4.25,4.25,3.7,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Mississippi,152.4,4.25,4.25,6.0,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Missouri,152.4,4.25,4.25,5.0,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Montana,152.4,4.25,4.25,5.5,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Nebraska,152.4,4.25,4.25,2.5,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Nevada,152.4,4.25,4.25,5.8,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,New Hampshire,152.4,4.25,4.25,4.0,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,New Jersey,152.4,5.05,4.25,6.3,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,New Mexico,152.4,4.25,4.25,6.3,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,New York,152.4,4.25,4.25,6.2,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,North Carolina,152.4,4.25,4.25,4.0,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,North Dakota,152.4,4.25,4.25,3.5,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Ohio,152.4,4.25,4.25,4.5,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Oklahoma,152.4,4.25,4.25,4.6,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Oregon,152.4,4.75,4.25,4.5,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Pennsylvania,152.4,4.25,4.25,5.7,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Rhode Island,152.4,4.45,4.25,6.3,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,South Carolina,152.4,4.25,4.25,5.1,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,South Dakota,152.4,4.25,4.25,3.1,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Tennessee,152.4,4.25,4.25,4.6,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Texas,152.4,4.25,4.25,5.9,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Utah,152.4,4.25,4.25,3.6,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Vermont,152.4,4.25,4.25,4.2,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Virginia,152.4,4.25,4.25,4.4,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Washington,152.4,4.25,4.25,6.0,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,West Virginia,152.4,4.25,4.25,7.7,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Wisconsin,152.4,4.25,4.25,3.7,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1995,Wyoming,152.4,4.25,4.25,4.5,28690.8757,2.5,5.53,5.6,1.4,83.5,13.306000000000001
1996,Alabama,156.9,4.25,4.25,5.5,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Alaska,156.9,4.75,4.25,7.7,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Arizona,156.9,4.25,4.25,5.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Arkansas,156.9,4.25,4.25,5.0,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,California,156.9,4.25,4.25,7.8,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Colorado,156.9,4.25,4.25,4.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Connecticut,156.9,4.27,4.25,5.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Delaware,156.9,4.65,4.25,4.9,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,District of Columbia,156.9,5.25,4.25,8.7,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Florida,156.9,4.25,4.25,5.5,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Georgia,156.9,4.25,4.25,4.6,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Hawaii,156.9,5.25,4.25,5.9,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Idaho,156.9,4.25,4.25,5.6,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Illinois,156.9,4.25,4.25,5.3,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Indiana,156.9,4.25,4.25,4.4,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Iowa,156.9,4.65,4.25,3.6,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Kansas,156.9,4.25,4.25,4.1,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Kentucky,156.9,4.25,4.25,5.4,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Louisiana,156.9,4.25,4.25,6.7,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Maine,156.9,4.25,4.25,5.5,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Maryland,156.9,4.25,4.25,5.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Massachusetts,156.9,4.75,4.25,5.0,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Michigan,156.9,4.25,4.25,4.9,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Minnesota,156.9,4.25,4.25,3.8,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Mississippi,156.9,4.25,4.25,6.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Missouri,156.9,4.25,4.25,4.5,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Montana,156.9,4.25,4.25,5.8,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Nebraska,156.9,4.25,4.25,2.7,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Nevada,156.9,4.25,4.25,5.3,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,New Hampshire,156.9,4.25,4.25,3.6,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,New Jersey,156.9,5.05,4.25,6.4,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,New Mexico,156.9,4.25,4.25,7.4,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,New York,156.9,4.25,4.25,6.3,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,North Carolina,156.9,4.25,4.25,4.6,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,North Dakota,156.9,4.25,4.25,3.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Ohio,156.9,4.25,4.25,5.1,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Oklahoma,156.9,4.25,4.25,4.3,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Oregon,156.9,4.75,4.25,5.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Pennsylvania,156.9,4.25,4.25,5.9,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Rhode Island,156.9,4.45,4.25,5.6,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,South Carolina,156.9,4.25,4.25,5.4,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,South Dakota,156.9,4.25,4.25,3.3,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Tennessee,156.9,4.25,4.25,5.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Texas,156.9,4.25,4.25,6.1,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Utah,156.9,4.25,4.25,3.4,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Vermont,156.9,4.75,4.25,4.1,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Virginia,156.9,4.25,4.25,4.4,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Washington,156.9,4.9,4.25,6.2,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,West Virginia,156.9,4.25,4.25,8.1,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Wisconsin,156.9,4.25,4.25,3.8,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1996,Wyoming,156.9,4.25,4.25,4.9,29967.71272,3.3,5.56,5.6,2.7,83.5,13.294
1997,Alabama,160.5,4.75,4.75,5.1,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Alaska,160.5,5.25,4.75,7.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Arizona,160.5,4.75,4.75,5.3,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Arkansas,160.5,4.75,4.75,5.2,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,California,160.5,4.75,4.75,6.9,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Colorado,160.5,4.75,4.75,3.8,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Connecticut,160.5,4.77,4.75,5.2,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Delaware,160.5,5.0,4.75,4.9,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,District of Columbia,160.5,5.75,4.75,8.0,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Florida,160.5,4.75,4.75,5.2,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Georgia,160.5,4.75,4.75,4.8,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Hawaii,160.5,5.25,4.75,6.0,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Idaho,160.5,4.75,4.75,5.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Illinois,160.5,4.75,4.75,5.1,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Indiana,160.5,4.75,4.75,3.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Iowa,160.5,4.75,4.75,3.5,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Kansas,160.5,4.75,4.75,4.2,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Kentucky,160.5,4.75,4.75,5.8,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Louisiana,160.5,4.75,4.75,6.2,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Maine,160.5,4.75,4.75,5.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Maryland,160.5,4.75,4.75,4.9,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Massachusetts,160.5,5.25,4.75,4.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Michigan,160.5,4.75,4.75,4.7,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Minnesota,160.5,4.75,4.75,3.5,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Mississippi,160.5,4.75,4.75,5.9,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Missouri,160.5,4.75,4.75,4.7,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Montana,160.5,4.75,4.75,5.5,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Nebraska,160.5,4.75,4.75,2.6,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Nevada,160.5,4.75,4.75,4.7,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,New Hampshire,160.5,4.75,4.75,3.6,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,New Jersey,160.5,5.05,4.75,5.8,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,New Mexico,160.5,4.75,4.75,7.1,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,New York,160.5,4.75,4.75,6.5,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,North Carolina,160.5,4.75,4.75,4.0,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,North Dakota,160.5,4.75,4.75,3.1,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Ohio,160.5,4.75,4.75,5.1,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Oklahoma,160.5,4.75,4.75,4.1,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Oregon,160.5,5.5,4.75,5.9,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Pennsylvania,160.5,4.75,4.75,5.3,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Rhode Island,160.5,5.15,4.75,5.5,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,South Carolina,160.5,4.75,4.75,5.5,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,South Dakota,160.5,4.75,4.75,3.1,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Tennessee,160.5,4.75,4.75,5.5,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Texas,160.5,4.75,4.75,5.7,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Utah,160.5,4.75,4.75,3.3,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Vermont,160.5,5.0,4.75,4.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Virginia,160.5,4.75,4.75,4.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Washington,160.5,4.9,4.75,5.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,West Virginia,160.5,4.75,4.75,7.4,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Wisconsin,160.5,4.75,4.75,3.6,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1997,Wyoming,160.5,4.75,4.75,5.2,31459.139,1.7,5.25,5.3,3.1,84.0,12.808
1998,Alabama,163.0,5.15,5.15,4.5,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Alaska,163.0,5.65,5.15,6.3,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Arizona,163.0,5.15,5.15,4.3,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Arkansas,163.0,5.15,5.15,5.1,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,California,163.0,5.15,5.15,6.0,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Colorado,163.0,5.15,5.15,3.5,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Connecticut,163.0,5.18,5.15,3.8,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Delaware,163.0,5.15,5.15,3.4,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,District of Columbia,163.0,6.15,5.15,8.7,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Florida,163.0,5.15,5.15,4.7,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Georgia,163.0,5.15,5.15,4.3,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Hawaii,163.0,5.25,5.15,5.7,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Idaho,163.0,5.15,5.15,5.3,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Illinois,163.0,5.15,5.15,4.7,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Indiana,163.0,5.15,5.15,3.2,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Iowa,163.0,5.15,5.15,2.8,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Kansas,163.0,5.15,5.15,3.6,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Kentucky,163.0,5.15,5.15,4.5,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Louisiana,163.0,5.15,5.15,5.4,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Maine,163.0,5.15,5.15,4.9,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Maryland,163.0,5.15,5.15,4.6,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Massachusetts,163.0,5.25,5.15,3.6,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Michigan,163.0,5.15,5.15,4.0,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Minnesota,163.0,5.15,5.15,2.8,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Mississippi,163.0,5.15,5.15,5.4,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Missouri,163.0,5.15,5.15,4.4,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Montana,163.0,5.15,5.15,5.5,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Nebraska,163.0,5.15,5.15,2.3,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Nevada,163.0,5.15,5.15,4.3,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,New Hampshire,163.0,5.15,5.15,3.0,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,New Jersey,163.0,5.15,5.15,5.0,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,New Mexico,163.0,5.15,5.15,6.2,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,New York,163.0,5.15,5.15,6.0,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,North Carolina,163.0,5.15,5.15,3.8,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,North Dakota,163.0,5.15,5.15,2.7,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Ohio,163.0,5.15,5.15,4.4,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Oklahoma,163.0,5.15,5.15,3.8,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Oregon,163.0,6.0,5.15,5.3,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Pennsylvania,163.0,5.15,5.15,4.8,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Rhode Island,163.0,5.15,5.15,4.9,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,South Carolina,163.0,5.15,5.15,3.4,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,South Dakota,163.0,5.15,5.15,2.9,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Tennessee,163.0,5.15,5.15,4.6,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Texas,163.0,5.15,5.15,4.9,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Utah,163.0,5.15,5.15,3.4,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Vermont,163.0,5.25,5.15,3.6,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Virginia,163.0,5.15,5.15,2.9,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Washington,163.0,5.15,5.15,4.7,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,West Virginia,163.0,5.15,5.15,6.8,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Wisconsin,163.0,5.15,5.15,3.2,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1998,Wyoming,163.0,5.15,5.15,4.6,32853.67698,1.6,5.56,4.6,4.0,84.0,12.348
1999,Alabama,166.6,5.15,5.15,4.6,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Alaska,166.6,5.65,5.15,6.5,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Arizona,166.6,5.15,5.15,4.4,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Arkansas,166.6,5.15,5.15,4.7,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,California,166.6,5.15,5.15,5.6,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Colorado,166.6,5.15,5.15,3.1,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Connecticut,166.6,5.18,5.15,2.7,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Delaware,166.6,5.15,5.15,3.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,District of Columbia,166.6,6.15,5.15,7.4,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Florida,166.6,5.15,5.15,4.1,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Georgia,166.6,5.15,5.15,4.0,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Hawaii,166.6,5.25,5.15,5.6,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Idaho,166.6,5.15,5.15,5.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Illinois,166.6,5.15,5.15,4.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Indiana,166.6,5.15,5.15,2.9,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Iowa,166.6,5.15,5.15,2.8,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Kansas,166.6,5.15,5.15,3.5,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Kentucky,166.6,5.15,5.15,4.6,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Louisiana,166.6,5.15,5.15,5.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Maine,166.6,5.15,5.15,4.0,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Maryland,166.6,5.15,5.15,3.7,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Massachusetts,166.6,5.25,5.15,3.3,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Michigan,166.6,5.15,5.15,4.0,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Minnesota,166.6,5.15,5.15,2.6,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Mississippi,166.6,5.15,5.15,5.0,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Missouri,166.6,5.15,5.15,3.3,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Montana,166.6,5.15,5.15,5.5,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Nebraska,166.6,5.15,5.15,2.6,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Nevada,166.6,5.15,5.15,3.8,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,New Hampshire,166.6,5.15,5.15,2.8,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,New Jersey,166.6,5.15,5.15,4.3,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,New Mexico,166.6,5.15,5.15,5.9,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,New York,166.6,5.15,5.15,5.3,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,North Carolina,166.6,5.15,5.15,3.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,North Dakota,166.6,5.15,5.15,3.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Ohio,166.6,5.15,5.15,4.3,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Oklahoma,166.6,5.15,5.15,3.9,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Oregon,166.6,6.0,5.15,5.7,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Pennsylvania,166.6,5.15,5.15,4.5,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Rhode Island,166.6,5.15,5.15,4.1,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,South Carolina,166.6,5.15,5.15,4.0,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,South Dakota,166.6,5.15,5.15,2.8,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Tennessee,166.6,5.15,5.15,4.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Texas,166.6,5.15,5.15,4.7,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Utah,166.6,5.15,5.15,3.6,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Vermont,166.6,5.25,5.15,3.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Virginia,166.6,5.15,5.15,2.7,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Washington,166.6,5.15,5.15,4.8,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,West Virginia,166.6,5.15,5.15,6.5,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Wisconsin,166.6,5.15,5.15,3.2,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
1999,Wyoming,166.6,5.15,5.15,4.9,34513.5615,2.7,4.63,4.3,3.2,84.6,11.568000000000001
2000,Alabama,172.2,5.15,5.15,4.7,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Alaska,172.2,5.65,5.15,6.2,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Arizona,172.2,5.15,5.15,4.1,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Arkansas,172.2,5.15,5.15,4.3,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,California,172.2,5.75,5.15,5.0,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Colorado,172.2,5.15,5.15,2.8,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Connecticut,172.2,6.15,5.15,2.2,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Delaware,172.2,5.65,5.15,3.4,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,District of Columbia,172.2,6.15,5.15,5.7,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Florida,172.2,5.15,5.15,3.7,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
